hour,day_of_week,is_holiday,region_id,multiplier
23,1,0,1,1.0338
21,3,0,1,1.0
11,1,0,1,1.0197
10,5,0,1,1.4147
22,6,0,1,1.0
21,2,0,1,1.0817
21,2,0,1,1.0
16,2,0,1,1.0361
14,6,0,1,1.0139
6,3,0,1,1.0
2,5,0,1,1.0
9,2,0,1,1.805
12,5,0,1,1.0
9,1,0,1,2.1757
0,5,0,1,1.0
14,2,0,1,1.22
13,0,0,1,1.4931
5,6,0,1,1.0
2,2,0,1,1.0828
6,1,0,1,1.0
18,1,0,1,2.1031
21,5,0,1,1.0
23,5,0,1,1.0
21,0,0,1,1.0
12,5,0,1,1.0391
17,0,0,1,2.2715
8,2,0,1,2.1802
14,3,0,1,1.43
6,5,0,1,1.0
9,2,0,1,1.882
8,1,0,1,1.653
0,6,1,1,1.0
17,0,0,1,2.1555
19,2,0,1,2.3322
19,4,0,1,2.2553
19,3,0,1,1.8075
18,0,0,1,2.209
21,0,0,1,1.0
17,4,0,1,2.4372
12,6,0,1,1.0
1,6,0,1,1.0
14,5,0,1,1.0
13,3,0,1,1.3337
7,0,0,1,1.0
14,2,0,1,1.2468
4,1,0,1,1.0
23,0,0,1,1.0073
12,4,0,1,1.4466
3,1,0,1,1.0285
21,0,0,1,1.0
7,3,0,1,1.0
15,5,0,1,1.0
21,4,0,1,1.0
15,5,0,1,1.0
22,5,0,1,1.0
10,5,1,1,1.0
21,3,0,1,1.0
11,6,0,1,1.0
23,1,0,1,1.0553
2,5,0,1,1.0
7,0,0,1,1.0864
7,6,0,1,1.0
1,6,0,1,1.0
23,1,0,1,1.0
23,0,0,1,1.0577
2,6,0,1,1.0
22,3,0,1,1.0338
7,2,0,1,1.0583
17,4,0,1,2.4583
23,5,0,1,1.0
13,6,0,1,1.0
16,4,0,1,1.0
5,0,0,1,1.0
16,6,0,1,1.0
7,6,0,1,1.0
11,2,1,1,1.0
9,2,0,1,1.771
16,4,0,1,1.0
22,1,0,1,1.0824
12,0,0,1,1.2581
12,2,0,1,1.3235
15,6,0,1,1.0
2,1,0,1,1.0614
16,2,0,1,1.0
11,3,0,1,1.0
13,2,0,1,1.1474
13,5,0,1,1.0
22,1,0,1,1.0
23,2,0,1,1.0044
20,4,0,1,1.894
10,2,0,1,2.256
0,3,0,1,1.0
15,5,0,1,1.0
4,2,0,1,1.0
7,2,0,1,1.0839
13,2,0,1,1.2224
17,2,0,1,2.3099
4,6,0,1,1.0
10,2,0,1,2.0987
6,0,0,1,1.0466
23,4,0,1,1.066
21,4,0,1,1.0
11,2,0,1,1.09
9,1,0,1,1.9454
18,4,0,1,1.9282
13,2,0,1,1.2469
1,5,0,1,1.0
9,6,0,1,1.2108
7,5,0,1,1.0
20,5,0,1,1.4963
22,2,0,1,1.0
10,2,0,1,2.1595
19,2,0,1,2.023
3,5,0,1,1.0
8,6,0,1,1.1574
6,5,0,1,1.0
22,6,0,1,1.0
7,1,0,1,1.0326
10,6,0,1,1.4104
17,4,0,1,1.8607
19,3,0,1,2.0343
12,0,0,1,1.3281
5,6,0,1,1.0
23,5,0,1,1.0
20,5,0,1,1.5271
8,5,0,1,1.1037
18,3,0,1,1.8884
8,3,0,1,2.0755
18,4,0,1,2.1232
17,6,0,1,1.6298
9,0,0,1,2.0515
15,2,0,1,1.0994
0,5,0,1,1.0
16,6,0,1,1.0
17,3,0,1,2.2759
10,2,0,1,1.7428
18,3,0,1,2.2311
5,1,0,1,1.0
7,1,0,1,1.0
12,1,0,1,1.2918
8,5,0,1,1.4051
7,0,0,1,1.0797
14,5,0,1,1.0395
1,4,0,1,1.0
3,3,0,1,1.0
10,5,0,1,1.474
22,0,0,1,1.0664
14,1,0,1,1.2097
3,2,0,1,1.045
18,2,0,1,2.0156
20,2,0,1,1.8769
23,6,0,1,1.0
11,4,0,1,1.0
3,3,0,1,1.0373
21,5,0,1,1.0
3,1,0,1,1.0539
11,6,0,1,1.0
5,4,0,1,1.0625
15,4,1,1,1.0
10,3,0,1,1.8186
12,3,0,1,1.2458
13,0,0,1,1.2682
7,6,0,1,1.0
8,1,0,1,1.9044
22,0,0,1,1.0
19,4,0,1,2.0001
3,6,0,1,1.0
16,5,0,1,1.0
6,1,0,1,1.0
7,5,0,1,1.0
17,0,0,1,1.9829
16,6,0,1,1.0
6,3,0,1,1.0
16,2,0,1,1.0816
8,4,0,1,1.8541
19,2,0,1,2.0661
10,2,0,1,2.0116
9,2,0,1,2.1538
3,2,0,1,1.0384
20,6,0,1,1.5642
22,2,0,1,1.0819
6,6,0,1,1.0
14,3,0,1,1.1125
4,4,0,1,1.0699
10,3,0,1,1.5899
15,0,0,1,1.0
15,6,0,1,1.0
1,4,0,1,1.0
3,2,0,1,1.0316
6,6,0,1,1.0
0,5,0,1,1.0
3,2,0,1,1.0
22,5,0,1,1.0
12,1,0,1,1.2068
9,3,0,1,1.9049
4,6,0,1,1.0
5,5,0,1,1.0
6,4,0,1,1.0
9,5,0,1,1.3847
15,6,0,1,1.0
19,2,0,1,2.2033
14,5,0,1,1.0
6,5,0,1,1.0
1,2,0,1,1.0
0,6,0,1,1.0
21,6,0,1,1.0
19,3,0,1,1.9056
20,3,0,1,2.0862
20,1,0,1,1.8342
6,1,0,1,1.0231
17,1,0,1,2.3193
2,3,0,1,1.0246
7,4,0,1,1.0
23,2,0,1,1.0151
17,1,0,1,1.8502
13,5,0,1,1.0
16,6,0,1,1.0
9,0,0,1,1.5683
16,5,0,1,1.0
4,6,0,1,1.0
9,2,0,1,2.2107
16,6,0,1,1.0
13,5,0,1,1.0012
0,3,0,1,1.0
7,2,0,1,1.0402
13,0,0,1,1.2774
6,4,0,1,1.0
8,3,0,1,1.9561
4,3,0,1,1.0
13,6,0,1,1.0
10,4,0,1,1.8504
7,5,0,1,1.0
19,5,0,1,1.4849
23,4,0,1,1.0
22,4,1,1,1.0
4,1,0,1,1.0722
20,3,0,1,2.2521
13,4,0,1,1.2751
0,0,1,1,1.0
14,6,0,1,1.0
12,0,0,1,1.2156
19,2,0,1,2.4618
19,6,0,1,1.5095
1,4,0,1,1.0
7,3,0,1,1.0969
16,2,1,1,1.0
2,5,0,1,1.0
19,1,0,1,2.4077
12,2,0,1,1.2425
20,1,1,1,1.0
8,1,1,1,1.0
4,0,0,1,1.0
16,2,0,1,1.0
18,5,0,1,1.4141
1,0,0,1,1.0064
12,5,0,1,1.0
16,1,0,1,1.0
5,3,0,1,1.0
1,4,0,1,1.0406
23,5,0,1,1.0
11,5,0,1,1.0
14,0,0,1,1.1743
3,3,0,1,1.0909
15,1,0,1,1.036
17,4,0,1,2.168
8,1,0,1,1.7995
2,1,0,1,1.0746
0,0,0,1,1.0966
6,3,0,1,1.0839
15,4,0,1,1.0299
21,1,0,1,1.0146
0,5,0,1,1.0
8,0,0,1,2.1733
5,5,0,1,1.0
21,6,0,1,1.0
14,6,0,1,1.0
9,0,0,1,1.8789
15,5,0,1,1.0
18,5,0,1,1.3253
17,4,0,1,2.2104
18,4,1,1,1.2813
12,2,0,1,1.3903
17,1,0,1,1.9441
19,6,0,1,1.3087
1,5,0,1,1.0
3,2,0,1,1.0794
0,6,0,1,1.0
8,2,0,1,1.8741
13,4,0,1,1.1838
14,1,0,1,1.4696
3,3,0,1,1.0
17,5,0,1,1.5802
5,3,0,1,1.0165
6,6,0,1,1.0
11,0,0,1,1.0
19,1,0,1,1.8283
19,6,0,1,1.5551
15,0,0,1,1.0
10,5,0,1,1.2808
16,2,0,1,1.0
1,0,0,1,1.0
13,1,0,1,1.3456
9,6,0,1,1.4861
11,1,0,1,1.0
21,2,0,1,1.0823
9,3,0,1,1.8135
8,5,0,1,1.4806
4,4,0,1,1.0
21,0,0,1,1.0387
5,4,0,1,1.0
6,3,0,1,1.0063
15,1,0,1,1.0935
23,2,0,1,1.0
14,6,0,1,1.0
20,3,0,1,2.3566
8,4,0,1,1.6125
19,3,0,1,2.2484
14,0,0,1,1.433
2,5,0,1,1.0
21,3,0,1,1.0037
21,6,0,1,1.0
14,3,0,1,1.1641
23,2,0,1,1.0658
22,6,0,1,1.0
17,6,0,1,1.5241
0,6,0,1,1.0
15,4,0,1,1.0
1,3,0,1,1.0135
20,3,0,1,2.4804
13,5,0,1,1.0123
14,2,1,1,1.0
16,0,0,1,1.037
19,1,0,1,2.1235
8,1,0,1,2.0062
16,3,0,1,1.008
2,6,0,1,1.0
14,1,1,1,1.0
20,3,0,1,2.439
20,0,0,1,2.1479
20,3,0,1,2.0569
14,3,0,1,1.3301
11,2,0,1,1.0003
22,0,0,1,1.0
13,0,0,1,1.2695
0,4,0,1,1.0
23,5,0,1,1.0
7,1,0,1,1.0278
2,3,0,1,1.0265
22,6,0,1,1.0
13,0,1,1,1.0
12,4,0,1,1.2677
0,2,0,1,1.0247
17,4,0,1,2.4177
10,6,0,1,1.2987
14,3,0,1,1.2102
8,3,0,1,2.1809
8,0,0,1,1.8418
0,3,0,1,1.0079
20,3,0,1,2.3968
19,3,0,1,2.5036
3,0,0,1,1.0833
21,1,0,1,1.0
9,1,0,1,1.8138
6,2,0,1,1.0712
6,0,0,1,1.0
11,5,0,1,1.0
5,4,0,1,1.0
20,6,0,1,1.4344
2,5,0,1,1.0
15,6,0,1,1.0
21,2,0,1,1.0
9,3,0,1,1.7596
12,0,0,1,1.3302
14,1,0,1,1.3577
10,3,0,1,2.0919
18,0,0,1,1.9335
7,1,0,1,1.017
0,4,0,1,1.0
17,3,0,1,2.4131
14,2,0,1,1.2993
15,5,0,1,1.0
0,1,0,1,1.0
11,6,1,1,1.0
21,0,0,1,1.0
19,3,0,1,1.7872
10,4,0,1,1.7814
8,1,0,1,2.0889
10,3,0,1,1.554
8,5,0,1,1.3911
5,3,0,1,1.0
13,3,0,1,1.319
10,5,0,1,1.2764
22,1,0,1,1.0
9,0,0,1,1.9655
10,4,0,1,2.0143
19,4,0,1,2.237
7,6,1,1,1.0
2,5,0,1,1.0
23,4,0,1,1.0
4,6,0,1,1.0
13,5,0,1,1.0
1,3,0,1,1.0
12,6,0,1,1.0
17,5,0,1,1.481
12,0,1,1,1.0
6,4,0,1,1.0
5,4,0,1,1.0699
18,6,0,1,1.7821
17,6,0,1,1.4927
23,4,0,1,1.0
18,1,0,1,2.2814
3,2,0,1,1.0843
0,2,1,1,1.0
0,0,0,1,1.0
5,3,0,1,1.0
18,0,0,1,2.2216
2,5,0,1,1.0
4,2,0,1,1.0706
20,0,0,1,2.2571
15,3,0,1,1.0316
20,5,0,1,1.3788
18,3,0,1,2.2195
13,0,0,1,1.2624
20,4,0,1,2.4186
19,2,0,1,1.9786
4,0,0,1,1.0722
16,3,0,1,1.0
10,5,0,1,1.4285
17,6,0,1,1.4128
8,1,0,1,2.0687
17,6,0,1,1.641
20,2,0,1,2.0437
6,1,0,1,1.0
2,2,1,1,1.0
5,1,0,1,1.0466
13,6,0,1,1.0
15,5,1,1,1.0
15,0,1,1,1.0
11,1,0,1,1.0169
23,4,0,1,1.0193
12,1,0,1,1.2727
2,5,0,1,1.0
0,0,1,1,1.0
22,3,0,1,1.0811
8,4,0,1,1.6697
23,5,0,1,1.0
3,6,0,1,1.0
23,4,0,1,1.0416
0,3,0,1,1.0
18,6,0,1,1.5086
13,0,0,1,1.2596
22,0,1,1,1.0
18,2,0,1,2.0796
0,2,0,1,1.0337
22,5,0,1,1.0
21,4,0,1,1.0
10,3,0,1,2.0489
23,6,0,1,1.0
5,3,0,1,1.0
6,0,0,1,1.074
18,6,0,1,1.7196
21,1,0,1,1.0
19,0,0,1,2.3795
20,3,0,1,2.3046
16,3,0,1,1.061
10,5,0,1,1.4638
5,4,0,1,1.0
1,5,0,1,1.0
11,3,0,1,1.0509
19,1,0,1,1.8653
0,1,0,1,1.0863
11,6,0,1,1.0
11,4,0,1,1.066
6,1,0,1,1.062
10,3,0,1,1.9374
7,3,0,1,1.0
11,4,0,1,1.0
19,2,1,1,1.2178
4,6,0,1,1.0
4,5,1,1,1.0
0,2,0,1,1.0369
1,0,1,1,1.0
19,4,0,1,1.8171
1,0,0,1,1.0
6,6,0,1,1.0
17,4,0,1,2.066
15,5,1,1,1.0
23,3,0,1,1.0
6,1,1,1,1.0
4,6,0,1,1.0
6,1,0,1,1.0132
18,5,0,1,1.319
4,3,0,1,1.0
21,4,0,1,1.0
19,1,0,1,2.1455
3,2,0,1,1.0
1,4,0,1,1.0
18,4,0,1,2.0755
15,5,0,1,1.0
7,0,0,1,1.0
8,1,0,1,2.007
21,4,0,1,1.0
19,6,0,1,1.3691
0,0,0,1,1.0172
8,4,0,1,1.9551
12,1,0,1,1.3286
6,4,0,1,1.0
10,2,0,1,1.9184
6,1,0,1,1.0
16,1,0,1,1.0086
3,1,0,1,1.0644
18,1,1,1,1.3042
7,3,0,1,1.0533
1,6,0,1,1.0
13,2,0,1,1.3475
7,4,0,1,1.0
10,6,0,1,1.3366
16,1,0,1,1.0489
3,6,0,1,1.0
23,4,0,1,1.0239
10,0,0,1,1.6934
16,6,0,1,1.0
17,2,0,1,2.4712
1,0,0,1,1.0
13,5,0,1,1.0
11,4,0,1,1.0272
23,4,0,1,1.0435
13,4,0,1,1.2199
22,0,0,1,1.0
9,4,0,1,1.7954
4,0,0,1,1.092
22,3,0,1,1.0
0,0,0,1,1.0642
5,5,0,1,1.0
17,6,0,1,1.4253
5,5,0,1,1.0
1,3,0,1,1.0
6,6,0,1,1.0
17,3,0,1,2.5053
11,2,0,1,1.0318
9,2,0,1,1.6786
0,2,0,1,1.0
1,2,0,1,1.0
15,3,0,1,1.0961
1,2,0,1,1.0942
9,0,0,1,1.7714
16,5,0,1,1.0
1,2,0,1,1.0
15,1,0,1,1.0
14,6,0,1,1.0
4,6,0,1,1.0
15,6,0,1,1.0
20,5,0,1,1.6183
21,2,0,1,1.0
5,6,0,1,1.0
3,1,0,1,1.0
17,1,0,1,1.8886
3,0,0,1,1.0
15,0,0,1,1.0
22,0,0,1,1.0329
2,4,0,1,1.0965
13,5,0,1,1.0
5,5,1,1,1.0
23,0,1,1,1.0
14,6,0,1,1.0
8,4,0,1,1.8621
2,2,0,1,1.0
12,0,0,1,1.1939
22,6,0,1,1.0
7,0,0,1,1.0409
2,6,0,1,1.0
3,0,0,1,1.0668
12,2,0,1,1.2455
2,1,0,1,1.0853
13,6,0,1,1.0
2,6,0,1,1.0
0,3,0,1,1.003
11,0,0,1,1.0
22,5,0,1,1.0
10,5,1,1,1.0
11,5,0,1,1.0
13,4,0,1,1.344
22,2,0,1,1.0
19,0,0,1,1.8342
0,1,0,1,1.0
6,6,0,1,1.0
13,0,0,1,1.2343
19,4,0,1,2.4886
19,5,0,1,1.3423
1,1,0,1,1.0551
14,1,0,1,1.2599
7,3,0,1,1.0143
12,5,0,1,1.0
2,4,0,1,1.0
4,1,0,1,1.0
20,3,0,1,2.3125
14,0,0,1,1.3098
15,6,0,1,1.0
17,3,0,1,2.3873
15,1,0,1,1.0189
10,4,0,1,1.8362
23,1,0,1,1.0645
3,0,0,1,1.0744
19,3,0,1,1.9893
15,1,0,1,1.0913
18,2,0,1,2.0497
11,1,0,1,1.0456
23,5,0,1,1.0
7,5,0,1,1.0
0,4,0,1,1.025
2,0,0,1,1.0
5,2,0,1,1.0
2,6,0,1,1.0
2,1,0,1,1.0
14,0,0,1,1.194
0,4,0,1,1.0
20,2,0,1,2.4903
2,3,0,1,1.0
23,6,0,1,1.0
18,5,0,1,1.6204
10,6,0,1,1.2582
4,2,0,1,1.0
12,6,0,1,1.0
11,2,0,1,1.0
19,4,0,1,2.0389
0,1,0,1,1.0
17,0,0,1,1.9641
10,2,0,1,2.0706
7,3,0,1,1.0042
10,0,0,1,1.5797
16,5,0,1,1.0
20,6,0,1,1.469
8,1,0,1,1.9945
11,1,0,1,1.0496
17,2,1,1,1.0463
14,1,0,1,1.297
5,4,1,1,1.0
10,2,0,1,1.9946
15,5,0,1,1.0
6,2,0,1,1.0996
18,0,0,1,2.402
20,0,0,1,2.4763
1,3,0,1,1.0
16,3,0,1,1.0
8,6,0,1,1.1402
1,0,0,1,1.0044
10,1,1,1,1.0
3,2,0,1,1.0
20,6,0,1,1.4302
0,2,0,1,1.055
4,4,0,1,1.0536
0,3,0,1,1.0954
21,3,0,1,1.0
13,1,0,1,1.3643
9,2,0,1,1.9337
11,4,0,1,1.0189
13,5,0,1,1.0186
15,6,0,1,1.0
19,6,0,1,1.597
7,1,0,1,1.0
12,0,0,1,1.1923
10,1,0,1,1.6923
9,0,0,1,1.8022
11,6,0,1,1.0
12,0,0,1,1.1239
0,4,0,1,1.0059
4,2,0,1,1.0958
6,2,0,1,1.081
13,2,0,1,1.1408
17,2,0,1,2.346
7,4,0,1,1.0
2,3,1,1,1.0
3,3,0,1,1.0
7,3,0,1,1.049
5,3,0,1,1.0
0,6,0,1,1.0
4,0,0,1,1.0
4,1,0,1,1.0
0,4,0,1,1.0671
1,3,0,1,1.0
21,4,0,1,1.0
3,2,0,1,1.0
6,0,0,1,1.0973
3,6,0,1,1.0
5,1,0,1,1.0
14,1,0,1,1.3498
11,0,0,1,1.0901
6,1,0,1,1.0258
10,0,0,1,1.7675
11,3,0,1,1.0844
17,6,0,1,1.6251
10,0,0,1,1.7526
10,4,0,1,1.8536
10,1,0,1,1.6614
8,1,0,1,1.9392
5,3,0,1,1.0536
11,2,0,1,1.058
22,5,0,1,1.0
9,3,0,1,1.6992
13,5,0,1,1.0
7,3,0,1,1.0
8,0,0,1,2.0543
10,5,0,1,1.3315
18,4,0,1,2.2655
4,1,0,1,1.0941
13,0,0,1,1.1728
11,6,0,1,1.0
9,3,0,1,1.793
9,4,0,1,1.9138
23,4,0,1,1.0045
0,0,0,1,1.0
22,6,0,1,1.0
19,2,0,1,2.196
16,6,0,1,1.0
11,5,0,1,1.0
2,6,0,1,1.0
19,6,0,1,1.602
7,1,0,1,1.0
20,2,0,1,2.0269
7,2,0,1,1.0314
13,1,0,1,1.344
23,1,0,1,1.0
13,1,0,1,1.3242
15,1,0,1,1.0223
2,2,0,1,1.0093
15,6,0,1,1.0
1,4,0,1,1.069
21,6,0,1,1.0
21,3,0,1,1.0245
3,4,0,1,1.0
16,0,0,1,1.0
2,0,0,1,1.0
23,3,0,1,1.0704
8,3,0,1,1.9818
10,6,0,1,1.4621
20,5,0,1,1.3024
10,4,0,1,2.2169
23,0,0,1,1.0
0,0,0,1,1.0496
12,2,0,1,1.2826
12,0,0,1,1.4901
5,0,0,1,1.0
0,0,0,1,1.0
7,5,0,1,1.0
11,3,0,1,1.017
11,2,0,1,1.0
20,2,0,1,2.2249
12,4,0,1,1.399
12,3,0,1,1.2828
6,2,0,1,1.0843
12,6,0,1,1.0
3,2,0,1,1.0056
1,3,0,1,1.0
21,2,0,1,1.0342
18,6,0,1,1.1929
14,3,0,1,1.195
15,5,0,1,1.0
4,6,0,1,1.0
19,6,0,1,1.2772
22,2,0,1,1.0055
1,1,1,1,1.0
8,5,0,1,1.2803
14,6,0,1,1.0
4,2,0,1,1.0
17,4,0,1,2.067
13,2,0,1,1.3196
15,3,1,1,1.0
23,0,0,1,1.0
10,2,0,1,2.0755
12,5,0,1,1.0
0,0,0,1,1.0
20,6,0,1,1.4426
5,3,0,1,1.0543
9,2,0,1,1.844
8,2,0,1,2.0515
22,5,0,1,1.0
1,3,0,1,1.0
16,1,0,1,1.01
5,2,0,1,1.0163
23,2,0,1,1.0
21,3,0,1,1.0203
8,1,0,1,1.979
19,3,0,1,2.1682
5,0,0,1,1.0907
10,3,0,1,1.7665
21,4,0,1,1.0
10,6,0,1,1.1159
8,5,0,1,1.3801
23,6,0,1,1.0
17,3,0,1,2.4055
10,5,0,1,1.1677
0,5,0,1,1.0
23,0,0,1,1.0
15,6,0,1,1.0
13,2,0,1,1.1209
15,3,0,1,1.0
8,2,0,1,1.9404
8,0,0,1,2.0414
21,1,0,1,1.0
10,4,0,1,1.994
19,3,0,1,2.1384
14,2,0,1,1.2688
1,2,1,1,1.0
13,2,0,1,1.2124
10,0,1,1,1.0649
13,3,1,1,1.0
23,0,0,1,1.0
22,4,0,1,1.0399
22,5,0,1,1.0
3,2,0,1,1.0
7,3,0,1,1.0156
19,0,0,1,2.3177
23,3,0,1,1.0
19,0,0,1,1.9303
22,1,0,1,1.0
8,4,0,1,2.0144
9,0,0,1,1.785
15,0,0,1,1.0
10,3,0,1,2.0203
11,3,0,1,1.0
19,2,0,1,2.3394
12,6,0,1,1.0
16,0,1,1,1.0
8,5,0,1,1.195
18,3,0,1,1.9786
16,2,0,1,1.0754
8,3,0,1,1.9832
23,6,0,1,1.0
7,5,0,1,1.0
14,2,0,1,1.2574
7,2,0,1,1.0982
16,3,0,1,1.0382
4,1,0,1,1.0
3,0,0,1,1.0245
9,0,0,1,1.6959
15,6,0,1,1.0
4,6,0,1,1.0
3,4,1,1,1.0
1,5,0,1,1.0
19,1,0,1,1.9791
14,3,0,1,1.2328
6,6,0,1,1.0
16,3,1,1,1.0
23,3,0,1,1.0892
10,6,0,1,1.3663
9,6,0,1,1.1139
15,1,0,1,1.0019
16,1,0,1,1.0
13,1,0,1,1.4348
7,4,0,1,1.0
22,5,0,1,1.0
7,2,0,1,1.0017
23,5,0,1,1.0
8,3,0,1,1.9792
8,5,0,1,1.3137
20,1,0,1,2.1005
7,3,0,1,1.0
23,3,0,1,1.0233
11,6,0,1,1.0
17,6,0,1,1.6651
5,1,0,1,1.0
7,5,0,1,1.0
21,0,0,1,1.0
17,2,0,1,2.0017
9,6,0,1,1.4163
20,0,0,1,2.1404
13,2,0,1,1.2694
16,5,0,1,1.0
12,1,0,1,1.4298
9,4,0,1,1.7508
3,0,1,1,1.0
2,4,0,1,1.0
19,6,0,1,1.3787
15,0,0,1,1.0962
16,6,0,1,1.0
0,3,1,1,1.0
14,6,0,1,1.0412
21,2,0,1,1.0
2,5,0,1,1.0
15,6,0,1,1.0
14,3,0,1,1.2331
6,1,0,1,1.0
22,3,0,1,1.0765
18,3,0,1,1.9821
12,2,0,1,1.3012
23,3,0,1,1.0784
9,2,0,1,2.1748
13,2,0,1,1.3078
4,2,0,1,1.0
23,0,0,1,1.0
18,5,0,1,1.4491
22,6,0,1,1.0
9,3,0,1,1.9546
15,4,0,1,1.0
21,4,0,1,1.0354
4,3,0,1,1.0
14,2,0,1,1.3847
21,6,0,1,1.0
2,5,0,1,1.0
12,3,0,1,1.3008
8,0,0,1,1.5506
1,3,0,1,1.0
12,2,0,1,1.2867
17,0,0,1,2.2035
10,2,0,1,1.8795
11,5,0,1,1.0
20,0,0,1,1.9608
15,1,0,1,1.0944
8,0,0,1,1.8995
21,0,0,1,1.0
22,3,0,1,1.0333
5,1,0,1,1.0
19,1,0,1,2.299
19,2,0,1,2.4538
13,5,0,1,1.0
10,3,0,1,1.933
9,4,0,1,1.8077
19,2,0,1,1.7942
12,2,0,1,1.438
5,4,0,1,1.0193
18,2,0,1,1.8592
8,6,0,1,1.3169
18,1,0,1,1.8926
8,5,0,1,1.2632
19,4,0,1,1.9923
16,0,0,1,1.0727
23,3,0,1,1.009
1,1,0,1,1.0626
16,4,0,1,1.0469
12,5,0,1,1.0
12,3,0,1,1.2186
17,3,0,1,2.2128
18,3,0,1,1.9469
0,5,0,1,1.0
16,3,1,1,1.0
9,0,0,1,2.0959
17,2,0,1,1.8406
5,2,0,1,1.005
13,2,0,1,1.1874
3,5,0,1,1.0
9,4,0,1,1.8078
10,0,0,1,1.6877
17,6,0,1,1.2831
11,3,0,1,1.0
17,1,0,1,2.3234
12,3,0,1,1.2594
14,4,0,1,1.2263
2,0,0,1,1.0905
0,6,0,1,1.0
15,4,0,1,1.0906
14,1,0,1,1.2349
1,5,0,1,1.0
2,1,0,1,1.0
14,3,0,1,1.3424
19,3,0,1,1.912
22,1,0,1,1.0812
13,1,0,1,1.4544
9,0,1,1,1.0007
3,2,0,1,1.0
12,5,0,1,1.0
23,5,0,1,1.0
2,6,0,1,1.0
13,5,0,1,1.0
8,1,0,1,2.2131
15,6,0,1,1.0
17,5,1,1,1.0
12,6,0,1,1.0122
11,4,0,1,1.0927
5,5,0,1,1.0
5,5,0,1,1.0
19,5,0,1,1.3567
19,4,0,1,2.1917
14,3,0,1,1.4253
10,1,0,1,1.8614
9,3,0,1,1.9682
17,3,0,1,1.7305
11,5,0,1,1.0
9,3,0,1,2.1048
2,6,0,1,1.0
13,0,0,1,1.2476
2,3,0,1,1.0907
0,5,0,1,1.0
21,3,0,1,1.0136
8,6,0,1,1.4681
10,2,0,1,1.6008
9,6,0,1,1.3836
16,2,0,1,1.0065
13,0,0,1,1.2097
4,2,0,1,1.0
13,3,0,1,1.2591
17,4,0,1,1.9977
2,3,0,1,1.0995
13,5,0,1,1.0
14,6,0,1,1.0454
4,0,0,1,1.0297
18,5,0,1,1.6293
18,2,0,1,2.0106
6,6,0,1,1.0
18,3,1,1,1.2907
18,4,0,1,1.8676
16,0,0,1,1.0
0,0,0,1,1.0
19,2,0,1,1.9684
6,6,0,1,1.0
13,0,0,1,1.1617
11,4,0,1,1.0
6,6,0,1,1.0
20,4,0,1,1.9408
23,6,0,1,1.0
10,5,0,1,1.1487
3,6,0,1,1.0
7,4,0,1,1.0
2,5,0,1,1.0
14,2,0,1,1.2173
14,5,0,1,1.0
20,1,0,1,2.1648
5,6,0,1,1.0
10,0,0,1,1.8662
16,5,0,1,1.0
18,3,0,1,1.8666
0,4,0,1,1.0368
13,4,0,1,1.4768
3,2,0,1,1.0497
7,2,0,1,1.0838
16,6,0,1,1.0
20,2,0,1,2.3842
18,4,0,1,2.301
14,3,0,1,1.3208
15,6,0,1,1.0
23,1,0,1,1.0
16,5,0,1,1.0
15,0,0,1,1.0
14,4,0,1,1.322
1,5,0,1,1.0
6,4,0,1,1.0638
23,2,0,1,1.0
18,4,0,1,1.8332
2,6,0,1,1.0
2,6,0,1,1.0
10,3,0,1,1.5871
0,3,0,1,1.0
1,6,0,1,1.0
8,6,0,1,1.3483
21,5,0,1,1.0
20,5,0,1,1.7389
11,2,0,1,1.0
20,2,0,1,2.2169
2,0,0,1,1.0
14,4,0,1,1.2766
23,0,0,1,1.0585
9,3,0,1,2.0778
8,6,0,1,1.2735
5,6,0,1,1.0
5,3,0,1,1.0
11,5,0,1,1.0
17,5,0,1,1.7044
16,6,0,1,1.0
7,6,0,1,1.0
22,5,0,1,1.0
2,3,0,1,1.0
1,3,0,1,1.0377
9,3,1,1,1.0337
21,0,0,1,1.0
10,2,0,1,1.7289
8,4,0,1,1.7431
9,2,0,1,1.7297
19,1,0,1,1.8925
18,5,0,1,1.7511
13,0,0,1,1.2962
9,4,0,1,1.996
9,1,0,1,1.5917
21,0,0,1,1.0419
1,5,0,1,1.0
9,3,0,1,1.9905
6,5,0,1,1.0
16,6,0,1,1.0
4,2,0,1,1.0
8,6,0,1,1.3352
11,2,1,1,1.0
13,1,0,1,1.4407
1,0,0,1,1.088
6,1,0,1,1.0708
9,0,0,1,1.8585
17,1,0,1,1.9547
2,3,0,1,1.0305
14,0,0,1,1.3137
0,4,0,1,1.0
1,3,0,1,1.0
10,1,1,1,1.0
0,3,0,1,1.0819
6,4,0,1,1.0581
13,4,0,1,1.1601
8,1,0,1,1.8544
14,2,0,1,1.3047
19,1,0,1,2.3037
2,5,0,1,1.0
9,3,1,1,1.0262
22,1,0,1,1.0704
8,2,0,1,1.8344
6,2,0,1,1.0
4,2,0,1,1.0792
20,1,0,1,2.4575
20,5,0,1,1.467
4,2,0,1,1.0
17,1,0,1,1.9757
8,5,0,1,1.303
18,5,0,1,1.266
11,2,0,1,1.0438
14,4,0,1,1.2951
13,6,0,1,1.0
0,6,0,1,1.0
11,4,0,1,1.0
19,1,0,1,2.3406
16,1,0,1,1.0775
23,6,0,1,1.0
23,1,0,1,1.0096
